318|POS_CONV|3GH|Huawei|2025-11-11|2003373913|1|527000000235895040|0||2024-05-13|||||7881,00|0,00|0,00|0,00|20604,22||POSBAJA||B04770-60096984||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2003373913|1|Comprobante sin identificar|0|||||||12833,47|0,00|0,00|0,00|20604,22||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2003373913|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||5982,57|0,00|0,00|0,00|20604,22||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2003373913|2||0|||2022-06-14||||-1738,57|0,00|0,00|0,00|20604,22||POSBAJA|||7332558168|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2003373913|2||0|||2023-09-25||||-5327,33|0,00|0,00|0,00|20604,22||POSBAJA|||12694819316|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2003373913|2||0|||2024-03-09||||-7600,00|0,00|0,00|0,00|20604,22||POSBAJA|||14319389143|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2004883947|1|299000000201803373|0||2023-11-23|||||2286,26|0,00|0,00|0,00|5261,79||POSBAJA||B04770-09888703||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2004883947|1|299000000206794633|0||2023-12-26|||||2482,50|0,00|0,00|0,00|5261,79||POSBAJA||B04770-19710956||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2004883947|1|299000000212219926|0||2024-01-24|||||493,03|0,00|0,00|0,00|5261,79||POSBAJA||B04770-29614982||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2004883947|1|Comprobante sin identificar|0|||||||-100,00|0,00|0,00|0,00|5261,79||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2004883947|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||2835,96|0,00|0,00|0,00|5261,79||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2004883947|2||0|||2023-01-15||||-700,00|0,00|0,00|0,00|5261,79||POSBAJA|||10507196949|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|1|525000000210660230|0||2024-01-08|||||25312,29|0,00|0,00|0,00|125765,20||POSBAJA||B04770-23496676||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|1|525000000217175881|0||2024-02-06|||||29207,51|0,00|0,00|0,00|125765,20||POSBAJA||B04770-32681500||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|1|525000000223401840|0||2024-03-07|||||14170,05|0,00|0,00|0,00|125765,20||POSBAJA||B04770-42344532||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|1|525000000260830660|0||2024-08-05|||||57075,35|0,00|0,00|0,00|125765,20||POSBAJA||B04770-89141826||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|1|Comprobante sin identificar|0|||||||70928,26|0,00|0,00|0,00|125765,20||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||18992,28|0,00|0,00|0,00|125765,20||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2022-10-05||||-6100,00|0,00|0,00|0,00|125765,20||POSBAJA|||8811601137|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2022-10-05||||-393,24|0,00|0,00|0,00|125765,20||POSBAJA|||8811605606|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2022-10-15||||-1150,00|0,00|0,00|0,00|125765,20||POSBAJA|||8971389187|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2022-12-07||||-11349,04|0,00|0,00|0,00|125765,20||POSBAJA|||10170582904|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-02-05||||-2800,40|0,00|0,00|0,00|125765,20||POSBAJA|||10691736775|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-02-08||||-2819,68|0,00|0,00|0,00|125765,20||POSBAJA|||10706874717|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-04-12||||-4827,15|0,00|0,00|0,00|125765,20||POSBAJA|||11233228629|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-04-14||||-6390,00|0,00|0,00|0,00|125765,20||POSBAJA|||11265458613|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-04-30||||-1000,00|0,00|0,00|0,00|125765,20||POSBAJA|||11368924511|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-05-09||||-300,00|0,00|0,00|0,00|125765,20||POSBAJA|||11482961737|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-05-19||||-500,00|0,00|0,00|0,00|125765,20||POSBAJA|||11566246385|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-06-14||||-13916,91|0,00|0,00|0,00|125765,20||POSBAJA|||11790366301|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-08-08||||-13458,54|0,00|0,00|0,00|125765,20||POSBAJA|||12273374358|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-10-07||||-20426,98|0,00|0,00|0,00|125765,20||POSBAJA|||12837616685|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2006694430|2||0|||2023-12-07||||-30342,74|0,00|0,00|0,00|125765,20||POSBAJA|||13420034531|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|1|525000000201728490|0||2023-11-06|||||7419,45|0,00|0,00|0,00|7419,45||POSBAJA||B04770-07588933||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|1|Comprobante sin identificar|0|||||||23857,74|0,00|0,00|0,00|7419,45||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||7300,01|0,00|0,00|0,00|7419,45||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2022-12-10||||-2100,01|0,00|0,00|0,00|7419,45||POSBAJA|||10225592606|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-01-02||||-2100,01|0,00|0,00|0,00|7419,45||POSBAJA|||10368004319|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-03-06||||-7580,04|0,00|0,00|0,00|7419,45||POSBAJA|||10885648211|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-04-03||||-5242,12|0,00|0,00|0,00|7419,45||POSBAJA|||11139453441|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-06-09||||-12084,02|0,00|0,00|0,00|7419,45||POSBAJA|||11758148910|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-08-01||||-8098,18|0,00|0,00|0,00|7419,45||POSBAJA|||12181280607|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-09-23||||-4288,73|0,00|0,00|0,00|7419,45||POSBAJA|||12667615381|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2012826496|2||0|||2023-10-18||||-4690,00|0,00|0,00|0,00|7419,45||POSBAJA|||12906888775|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2016997436|1|275000000219557301|0||2024-03-01|||||5388,00|0,00|0,00|0,00|15115,22||POSBAJA||B04770-40348545||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2016997436|1|275000000225827144|0||2024-04-03|||||6732,00|0,00|0,00|0,00|15115,22||POSBAJA||B04770-48489352||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2016997436|1|275000000231714844|0||2024-05-02|||||2995,22|0,00|0,00|0,00|15115,22||POSBAJA||B04770-58085324||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2016997436|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||2429,98|0,00|0,00|0,00|15115,22||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2017993629|1|255000000191239251|0||2023-09-13|||||2869,35|0,00|0,00|0,00|6375,46||POSBAJA||B04682-84053342||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2017993629|1|255000000195319163|0||2023-10-17|||||3156,11|0,00|0,00|0,00|6375,46||POSBAJA||B04770-00306770||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2017993629|1|255000000199120314|0||2023-11-13|||||350,00|0,00|0,00|0,00|6375,46||POSBAJA||B04770-09520105||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2017993629|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||2035,96|0,00|0,00|0,00|6375,46||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|1|275000000203981137|0||2023-12-14|||||6306,06|0,00|0,00|0,00|16086,03||POSBAJA||B04770-17815013||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|1|275000000209771758|0||2024-01-15|||||3577,90|0,00|0,00|0,00|16086,03||POSBAJA||B04770-27193686||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|1|275000000215856993|0||2024-02-20|||||615,06|0,00|0,00|0,00|16086,03||POSBAJA||B04770-35218112||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|1|275000000222454069|0||2024-03-19|||||5587,01|0,00|0,00|0,00|16086,03||POSBAJA||B04770-44188316||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|1|Comprobante sin identificar|0|||||||4394,11|0,00|0,00|0,00|16086,03||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||2035,96|0,00|0,00|0,00|16086,03||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2020304851|2||0|||2023-11-23||||-4394,11|0,00|0,00|0,00|16086,03||POSBAJA|||13240826012|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|1|275000000195753923|0||2023-09-25|||||5239,01|0,00|0,00|0,00|16775,07||POSBAJA||B04682-85771714||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|1|275000000199189109|0||2023-10-23|||||5957,99|0,00|0,00|0,00|16775,07||POSBAJA||B04770-03361326||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|1|275000000218580427|0||2024-02-22|||||5578,09|0,00|0,00|0,00|16775,07||POSBAJA||B04770-37821564||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|1|Comprobante sin identificar|0|||||||11639,98|0,00|0,00|0,00|16775,07||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||21791,38|0,00|0,00|0,00|16775,07||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2022-09-16||||-11786,38|0,00|0,00|0,00|16775,07||POSBAJA|||20940922|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2022-10-18||||-3335,00|0,00|0,00|0,00|16775,07||POSBAJA|||22124943|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2022-11-14||||-3335,00|0,00|0,00|0,00|16775,07||POSBAJA|||23267934|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2022-12-19||||-3335,00|0,00|0,00|0,00|16775,07||POSBAJA|||31180350|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2023-01-13||||-1820,00|0,00|0,00|0,00|16775,07||POSBAJA|||32244514|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2023-02-14||||-1820,00|0,00|0,00|0,00|16775,07||POSBAJA|||33714365|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2023-03-14||||-2056,00|0,00|0,00|0,00|16775,07||POSBAJA|||35066172|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2023-04-17||||-3396,00|0,00|0,00|0,00|16775,07||POSBAJA|||36561880|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2023-05-11||||-3608,99|0,00|0,00|0,00|16775,07||POSBAJA|||38104246|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2025182614|2||0|||2023-06-09||||-4320,99|0,00|0,00|0,00|16775,07||POSBAJA|||39610821|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2039828392|1|525000000215508488|0||2024-02-01|||||1401,01|0,00|0,00|0,00|3567,07||POSBAJA||B04770-31645628||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2039828392|1|525000000222419506|0||2024-03-01|||||1401,01|0,00|0,00|0,00|3567,07||POSBAJA||B04770-39143078||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2039828392|1|525000000229306682|0||2024-04-03|||||765,05|0,00|0,00|0,00|3567,07||POSBAJA||B04770-49767066||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2039828392|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||2600,93|0,00|0,00|0,00|3567,07||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2042922052|1|290000000213015406|0||2024-02-06|||||1401,01|0,00|0,00|0,00|3682,09||POSBAJA||B04770-32904733||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2042922052|1|290000000218604979|0||2024-03-07|||||1401,01|0,00|0,00|0,00|3682,09||POSBAJA||B04770-43006746||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2042922052|1|290000000224686238|0||2024-04-05|||||880,07|0,00|0,00|0,00|3682,09||POSBAJA||B04770-50618269||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2042922052|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||2947,45|0,00|0,00|0,00|3682,09||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|1|290000000205910952|0||2023-12-26|||||6985,91|0,00|0,00|0,00|6986,55||POSBAJA||B04770-19842347||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|1|290000000211170158|0||2024-01-24|||||0,64|0,00|0,00|0,00|6986,55||POSBAJA||B04770-29319656||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|1|Comprobante sin identificar|0|||||||18904,82|0,00|0,00|0,00|6986,55||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||3094,33|0,00|0,00|0,00|6986,55||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-01-03||||-3094,33|0,00|0,00|0,00|6986,55||POSBAJA|||10382296888|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-02-01||||-4165,19|0,00|0,00|0,00|6986,55||POSBAJA|||10614655743|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-02-18||||-852,90|0,00|0,00|0,00|6986,55||POSBAJA|||10783322860|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-03-12||||-779,70|0,00|0,00|0,00|6986,55||POSBAJA|||10994955623|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-04-18||||-1050,00|0,00|0,00|0,00|6986,55||POSBAJA|||11278989541|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-05-15||||-1229,00|0,00|0,00|0,00|6986,55||POSBAJA|||11530747557|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-06-23||||-1650,00|0,00|0,00|0,00|6986,55||POSBAJA|||11838364339|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-08-01||||-2150,00|0,00|0,00|0,00|6986,55||POSBAJA|||12181050902|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-09-04||||-2798,65|0,00|0,00|0,00|6986,55||POSBAJA|||12460411091|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-10-03||||-2150,00|0,00|0,00|0,00|6986,55||POSBAJA|||12765242617|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-11-01||||-5375,22|0,00|0,00|0,00|6986,55||POSBAJA|||13035013448|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054418075|2||0|||2023-12-01||||-5651,25|0,00|0,00|0,00|6986,55||POSBAJA|||13327426680|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|1|299000000219287008|0||2024-03-01|||||28194,85|0,00|0,00|0,00|78685,80||POSBAJA||B04770-39512102||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|1|299000000225548826|0||2024-04-03|||||31935,27|0,00|0,00|0,00|78685,80||POSBAJA||B04770-48456959||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|1|299000000231431622|0||2024-05-02|||||20057,22|0,00|0,00|0,00|78685,80||POSBAJA||B04770-58144201||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|1|Comprobante sin identificar|0|||||||64456,56|0,00|0,00|0,00|78685,80||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|1|MOVIMIENTO SALDO IMPLEMENTACION POSBAJA|0|||||||3432,66|0,00|0,00|0,00|78685,80||POSBAJA||||2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|2||0|||2023-02-15||||-1199,99|0,00|0,00|0,00|78685,80||POSBAJA|||10752631848|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|2||0|||2023-02-27||||-1200,01|0,00|0,00|0,00|78685,80||POSBAJA|||10829970318|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|2||0|||2023-03-22||||-1270,00|0,00|0,00|0,00|78685,80||POSBAJA|||11052392156|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|2||0|||2023-05-02||||-1560,00|0,00|0,00|0,00|78685,80||POSBAJA|||11377391891|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|2||0|||2023-06-15||||-1684,02|0,00|0,00|0,00|78685,80||POSBAJA|||11795914657|2688|
318|POS_CONV|3GH|Huawei|2025-11-11|2054678911|2||0|||2023-07-31||||-2010,00|0,00|0,00|0,00|78685,80||POSBAJA|||12176743284|2688|
